date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:19	536356/536356	---M--	200	added ('OK')	application/font-sfnt	etag:%2282f24-564a6bb489c40%22	http://www.babelstone.co.uk/Fonts/Download/BabelStoneZanabazar.ttf	www.babelstone.co.uk/Fonts/Download/BabelStoneZanabazar.ttf	(from http://www.babelstone.co.uk/Fonts/Zanabazar.html)
12:59:20	121436/121436	---M--	200	added ('OK')	text/html	etag:%221da5c-576d84a3bcd80%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneFlags.woff2	www.babelstone.co.uk/Fonts/WOFF/BabelStoneFlags.html	(from http://www.babelstone.co.uk/Fonts/Flags.html)
12:59:42	151392/151392	---M--	200	added ('OK')	font/woff	etag:%2224f60-576d84a2c8b40%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneFlags.woff	www.babelstone.co.uk/Fonts/WOFF/BabelStoneFlags.woff	(from http://www.babelstone.co.uk/Fonts/Flags.html)
12:59:43	408688/408688	---M--	200	added ('OK')	application/font-sfnt	etag:%2263c70-576d84b6cfa80%22	http://www.babelstone.co.uk/Fonts/Download/BabelStoneFlags.ttf	www.babelstone.co.uk/Fonts/Download/BabelStoneFlags.ttf	(from http://www.babelstone.co.uk/Fonts/Flags.html)
12:59:48	11953/11953	---M--	200	added ('OK')	font/woff	etag:%222eb1-565e9ec6e7300%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneMaritime.woff	www.babelstone.co.uk/Fonts/WOFF/BabelStoneMaritime.woff	(from http://www.babelstone.co.uk/Fonts/Maritime.html)
12:59:49	84643/84643	---M--	200	added ('OK')	image/jpeg	etag:%2214aa3-5656d34d88900%22	http://www.babelstone.co.uk/Fonts/Images/babelstone_maritime.jpg	www.babelstone.co.uk/Fonts/Images/babelstone_maritime.jpg	(from http://www.babelstone.co.uk/Fonts/Maritime.html)
12:59:51	27716/27716	---M--	200	added ('OK')	application/font-sfnt	etag:%226c44-565e9edbe2480%22	http://www.babelstone.co.uk/Fonts/Download/BabelStoneMaritime.ttf	www.babelstone.co.uk/Fonts/Download/BabelStoneMaritime.ttf	(from http://www.babelstone.co.uk/Fonts/Maritime.html)
12:59:52	10504/10504	---M--	200	added ('OK')	text/html	etag:%222908-56e35e81ba080%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneMayanNumerals.woff2	www.babelstone.co.uk/Fonts/WOFF/BabelStoneMayanNumerals.html	(from http://www.babelstone.co.uk/Fonts/Mayan.html)
12:59:54	13992/13992	---M--	200	added ('OK')	font/woff	etag:%2236a8-56e35e81ba080%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneMayanNumerals.woff	www.babelstone.co.uk/Fonts/WOFF/BabelStoneMayanNumerals.woff	(from http://www.babelstone.co.uk/Fonts/Mayan.html)
12:59:59	32400/32400	---M--	200	added ('OK')	application/font-sfnt	etag:%227e90-56e35e93d8b40%22	http://www.babelstone.co.uk/Fonts/Download/BabelStoneMayanNumerals.ttf	www.babelstone.co.uk/Fonts/Download/BabelStoneMayanNumerals.ttf	(from http://www.babelstone.co.uk/Fonts/Mayan.html)
13:00:01	22248/22248	---M--	200	added ('OK')	text/html	etag:%2256e8-56e35d51812c0%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneShapes.woff2	www.babelstone.co.uk/Fonts/WOFF/BabelStoneShapes.html	(from http://www.babelstone.co.uk/Fonts/Shapes.html)
13:00:01	217/217	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Oct%202018%2012:00:01%20GMT	http://www.babelstone.co.uk/Fonts/n4748-xiangqi	www.babelstone.co.uk/Fonts/n4748-xiangqi.be.delayed	(from http://www.babelstone.co.uk/Fonts/Xiangqi.html)
13:00:01	855204/855204	---M--	200	added ('OK')	font/woff	etag:%22d0ca4-56ec5f904b040%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneTibetan.woff	www.babelstone.co.uk/Fonts/WOFF/BabelStoneTibetan.woff	(from http://www.babelstone.co.uk/Fonts/Tibetan.html)
13:00:02	455/455	---M--	200	added ('OK')	text/plain	etag:%221c7-56e354b590300%22	http://www.babelstone.co.uk/Fonts/XiangqiLayout.txt	www.babelstone.co.uk/Fonts/XiangqiLayout.txt	(from http://www.babelstone.co.uk/Fonts/Xiangqi.html)
13:00:04	30916/30916	---M--	200	added ('OK')	font/woff	etag:%2278c4-56e35d5275500%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneShapes.woff	www.babelstone.co.uk/Fonts/WOFF/BabelStoneShapes.woff	(from http://www.babelstone.co.uk/Fonts/Shapes.html)
13:00:05	423/423	---M--	200	added ('OK')	text/plain	etag:%221a7-56e354b590300%22	http://www.babelstone.co.uk/Fonts/XiangqiBoard.txt	www.babelstone.co.uk/Fonts/XiangqiBoard.txt	(from http://www.babelstone.co.uk/Fonts/Xiangqi.html)
13:00:10	13852/13852	---M--	200	added ('OK')	image/png	etag:%22361c-56e34f4dc8240%22	http://www.babelstone.co.uk/Fonts/Images/babelstone-xiangqi-board.png	www.babelstone.co.uk/Fonts/Images/babelstone-xiangqi-board.png	(from http://www.babelstone.co.uk/Fonts/Xiangqi.html)
13:00:10	22395/22395	---M--	200	added ('OK')	image/png	etag:%22577b-56e3437424d00%22	http://www.babelstone.co.uk/Fonts/Images/babelstone-xiangqi-bw.png	www.babelstone.co.uk/Fonts/Images/babelstone-xiangqi-bw.png	(from http://www.babelstone.co.uk/Fonts/Xiangqi.html)
13:00:14	35850/35850	---M--	200	added ('OK')	image/png	etag:%228c0a-56e3441180040%22	http://www.babelstone.co.uk/Fonts/Images/babelstone-xiangqi-colour.png	www.babelstone.co.uk/Fonts/Images/babelstone-xiangqi-colour.png	(from http://www.babelstone.co.uk/Fonts/Xiangqi.html)
13:00:15	15516/15516	---M--	200	added ('OK')	text/html	etag:%223c9c-56e35d3208880%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneXiangqi.woff2	www.babelstone.co.uk/Fonts/WOFF/BabelStoneXiangqi.html	(from http://www.babelstone.co.uk/Fonts/Xiangqi.html)
13:00:15	71052/71052	---M--	200	added ('OK')	application/font-sfnt	etag:%221158c-56e35d71edf40%22	http://www.babelstone.co.uk/Fonts/Download/BabelStoneShapes.ttf	www.babelstone.co.uk/Fonts/Download/BabelStoneShapes.ttf	(from http://www.babelstone.co.uk/Fonts/Shapes.html)
13:00:17	20332/20332	---M--	200	added ('OK')	font/woff	etag:%224f6c-56e35d3208880%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneXiangqi.woff	www.babelstone.co.uk/Fonts/WOFF/BabelStoneXiangqi.woff	(from http://www.babelstone.co.uk/Fonts/Xiangqi.html)
13:00:18	15884/15884	---M--	200	added ('OK')	text/html	etag:%223e0c-56e35d3114640%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneXiangqiColour.woff2	www.babelstone.co.uk/Fonts/WOFF/BabelStoneXiangqiColour.html	(from http://www.babelstone.co.uk/Fonts/Xiangqi.html)
13:00:23	21052/21052	---M--	200	added ('OK')	font/woff	etag:%22523c-56e35d32fcac0%22	http://www.babelstone.co.uk/Fonts/WOFF/BabelStoneXiangqiColour.woff	www.babelstone.co.uk/Fonts/WOFF/BabelStoneXiangqiColour.woff	(from http://www.babelstone.co.uk/Fonts/Xiangqi.html)
13:00:26	45720/45720	---M--	200	added ('OK')	application/font-sfnt	etag:%22b298-56e35d8130340%22	http://www.babelstone.co.uk/Fonts/Download/BabelStoneXiangqi.ttf	www.babelstone.co.uk/Fonts/Download/BabelStoneXiangqi.ttf	(from http://www.babelstone.co.uk/Fonts/Xiangqi.html)
13:00:31	51516/51516	---M--	200	added ('OK')	application/font-sfnt	etag:%22c93c-56e35d803c100%22	http://www.babelstone.co.uk/Fonts/Download/BabelStoneXiangqiColour.ttf	www.babelstone.co.uk/Fonts/Download/BabelStoneXiangqiColour.ttf	(from http://www.babelstone.co.uk/Fonts/Xiangqi.html)
13:00:37	65931/65931	---M--	200	added ('OK')	image/jpeg	etag:%221018b-5450b59512440%22	http://www.babelstone.co.uk/Fonts/Images/Marchen_Test.jpg	www.babelstone.co.uk/Fonts/Images/Marchen_Test.jpg	(from http://www.babelstone.co.uk/Fonts/Marchen_Test.html)
13:00:51	121078/121078	---M--	200	added ('OK')	image/jpeg	etag:%221d8f6-54c8585d148c0%22	http://www.babelstone.co.uk/Fonts/Images/Irk_Bitig_Omen_10.jpg	www.babelstone.co.uk/Fonts/Images/Irk_Bitig_Omen_10.jpg	(from http://www.babelstone.co.uk/Fonts/Irk_Bitig_Test.html)
13:01:05	1070388/1070388	---M--	200	added ('OK')	application/font-sfnt	etag:%22105534-533572450ce00%22	http://www.babelstone.co.uk/Fonts/Download/BabelStoneSaniYi.ttf	www.babelstone.co.uk/Fonts/Download/BabelStoneSaniYi.ttf	(from http://www.babelstone.co.uk/Fonts/YiScan.html)
13:03:36	2511888/2511888	---M--	200	added ('OK')	application/font-sfnt	etag:%22265410-5335984c28600%22	http://www.babelstone.co.uk/Fonts/Download/BabelStoneTangutWenhai.ttf	www.babelstone.co.uk/Fonts/Download/BabelStoneTangutWenhai.ttf	(from http://www.babelstone.co.uk/Fonts/Wenhai.html)
13:04:19	2998268/2998268	---M--	200	added ('OK')	application/font-sfnt	etag:%222dbffc-56ec5f7c44100%22	http://www.babelstone.co.uk/Fonts/Download/BabelStoneTibetan.ttf	www.babelstone.co.uk/Fonts/Download/BabelStoneTibetan.ttf	(from http://www.babelstone.co.uk/Fonts/Tibetan.html)
13:11:50	14340957/14340957	---M--	200	added ('OK')	application/zip	etag:%22dad35d-5335964a20940%22	http://www.babelstone.co.uk/Fonts/Download/TangutScanFonts.zip	www.babelstone.co.uk/Fonts/Download/TangutScanFonts.zip	(from http://www.babelstone.co.uk/Fonts/TangutScan.html)
13:11:51	7663/7663	---M--	200	added ('OK')	image/png	etag:%221def-564a6fcd94740%22	http://www.babelstone.co.uk/Fonts/Test/ZanabazarTest24.png	www.babelstone.co.uk/Fonts/Test/ZanabazarTest24.png	(from http://www.babelstone.co.uk/Fonts/Zanabazar_Test.html)
